region,horizon,MAE,RMSE,MedAE,ME,ZeroAcc,n,MASE,RMSSE
sumy,5,2.7301879127820334,3.121734152597885,2.5955710411071777,0.4966914455095927,0.875,24,2.547922238493386,1.4535395364088532
sumy,6,3.478013575077057,6.111017002935124,1.4988737106323242,-2.125610073407491,0.9583333333333334,24,3.2458235172137764,2.8454071958821023
sumy,7,3.7332189281781516,5.218465696672409,3.0363235473632812,-0.7253306905428568,0.9166666666666666,24,3.48399151711758,2.4298181199043896
vinnytsia,1,0.04187518203010162,0.20389329081943816,0.00024139788001775742,-0.041363795287907124,0.9583333333333334,24,1.0406758200814143,0.9486004985551554
vinnytsia,2,0.08368049802569051,0.28865694121097285,0.0003601564094424248,-0.08297548171443243,0.9166666666666666,24,2.079615339823642,1.3429579621951464
vinnytsia,3,0.0004204560536891222,0.0004884741808109826,0.0004030996933579445,0.0004204560536891222,1.0,24,0.010449111556496334,0.0022725948930755312
vinnytsia,4,0.0005062321821848551,0.0005825337073003562,0.00046431366354227066,0.0005062321821848551,1.0,24,0.012580807194297697,0.002710200825880336
vinnytsia,5,0.0004780559490124385,0.000526268540647953,0.0004503559321165085,0.0004780559490124385,1.0,24,0.011880575621753564,0.0024484307356372774
vinnytsia,6,0.00036462101464470226,0.0004168258323110891,0.0003232620656490326,0.00036462101464470226,1.0,24,0.009061507438022046,0.001939255532891086
vinnytsia,7,0.08378212541962664,0.2885755367737486,0.0005237245932221413,-0.08282673343395193,0.9166666666666666,24,2.0821409687618324,1.3425792332559783
zaporizhia,1,3.3091442609826722,4.065434227320255,3.085824966430664,-1.2813146288196247,0.6666666666666666,24,2.691437332265907,1.6286513196890824
zaporizhia,2,1.8187212472160657,2.556377083515236,1.1860100626945496,0.41131293028593063,0.5,24,1.4792266144024,1.0241087858982205
zaporizhia,3,1.762082611521085,2.5490698458152186,1.1010828614234924,-0.28795936206976575,0.6666666666666666,24,1.4331605240371492,1.0211814375122992
zaporizhia,4,2.7207404722770057,3.4002336024976687,2.0977048873901367,-1.508510892589887,0.8333333333333334,24,2.2128689174519645,1.3621656714415098
zaporizhia,5,2.284776891271273,2.917783598565521,2.345444679260254,1.6292956570784252,0.625,24,1.8582852049006355,1.168891646662607
zaporizhia,6,2.554891273379326,3.6100924484350467,2.2299115657806396,-1.0181052337090175,0.6666666666666666,24,2.0779782356818517,1.446237105702452
zaporizhia,7,3.127052182952563,3.615227462072557,3.445363998413086,-1.9150152951478958,0.7916666666666666,24,2.5433357754680843,1.4482942406282002
zhytomyr,1,0.041962235079457365,0.2039725290498233,0.0003966875374317169,-0.04130904811124007,0.9583333333333334,24,0.8798956168223716,0.835416301003342
zhytomyr,2,0.04213373363018036,0.20408473616221093,0.0005775503814220428,-0.041183233726769686,0.9583333333333334,24,0.8834917270578444,0.8358758709817788
zhytomyr,3,0.16706154138470689,0.645322103380995,0.0005954178050160408,-0.16617413765440384,0.9166666666666666,24,3.5030716959105725,2.643064765013336
zhytomyr,4,0.0005597982866068681,0.0005957425685676646,0.0005775168538093567,0.0005597982866068681,1.0,24,0.011738270322287766,0.002440000402512337
zhytomyr,5,0.04212743882089853,0.20397729831263062,0.0005404623225331306,-0.04114565129081408,0.9583333333333334,24,0.8833597327757161,0.8354358346136352
zhytomyr,6,0.0003887057925264041,0.0004371374206082771,0.0003829197958111763,0.0003887057925264041,1.0,24,0.008150674587038036,0.0017903966218191345
zhytomyr,7,0.16701250057667494,0.4080214292368575,0.0006296439096331596,-0.1661353255622089,0.8333333333333334,24,3.5020433714671526,1.6711453975250283
