region,horizon,MAE,RMSE,MedAE,ME,ZeroAcc,n,MASE,RMSSE
rivne,3,0.041847754386253655,0.20410995039675386,0.00020969286561012268,-0.04147974324102203,0.9583333333333334,24,3.5099803991470253,1.5262821116468424
rivne,4,0.00020434907249485454,0.00021408944622376968,0.00020270328968763351,0.00020434907249485454,1.0,24,0.017139778455505926,0.0016009062342553734
rivne,5,0.04193450436772158,0.20409281617329736,0.00028146314434707165,-0.041385952034033835,0.9583333333333334,24,3.5172565538426475,1.5261539862972069
rivne,6,0.0003317251879100998,0.0003428170278594971,0.00031286291778087616,0.0003317251879100998,1.0,24,0.02782345013595962,0.002563498233049441
rivne,7,0.0002310113632120192,0.0002483616311572877,0.00021891994401812553,0.0002310113632120192,1.0,24,0.01937607808940811,0.0018571848854891883
sumy,1,3.6086333990097046,5.325137365931748,2.37258243560791,-0.20401163895924887,1.0,24,3.367723241634926,2.4794865032784656
sumy,2,6.617465217908223,9.142169451735267,5.170022964477539,-5.073343833287557,1.0,24,6.17568728959168,4.2567701466788455
sumy,3,4.493644853432973,5.850523736674388,3.4211063385009766,-0.5359662175178528,0.9583333333333334,24,4.193651872953442,2.7241165148152477
sumy,4,5.516207794348399,7.166604447577995,4.077030181884766,-1.3052261471748352,0.9583333333333334,24,5.147949137702053,3.3369090374621546
sumy,5,2.986058071255684,3.322223230452947,2.8716516494750977,0.772349680463473,0.875,24,2.786710661769908,1.5468911118586617
sumy,6,3.4951663116614022,6.038707650068769,1.7627663612365723,-1.7655315895875294,0.9583333333333334,24,3.261831147600558,2.811738568732696
sumy,7,3.684376080830892,5.158570592936578,2.805410146713257,-0.6270935535430908,0.9166666666666666,24,3.4384093883693025,2.4019298062102563
vinnytsia,1,0.04202729727452,0.20403807296164075,0.00042588822543621063,-0.04127072154854735,0.9583333333333334,24,1.0444561656001083,0.9492740882143507
vinnytsia,2,0.0836653186318775,0.28863662985473826,0.0004024319350719452,-0.082978965404133,0.9166666666666666,24,2.0792381037774,1.3428634649089777
vinnytsia,3,0.0003740343575676282,0.00040426899782481393,0.00038522016257047653,0.0003740343575676282,1.0,24,0.00929544644177328,0.0018808356633304756
vinnytsia,4,0.0005658177348474661,0.0005971107571105084,0.0005590552464127541,0.0005658177348474661,1.0,24,0.014061618521579621,0.002778019618062268
vinnytsia,5,0.0004670834168791771,0.000497869835276265,0.0004576481878757477,0.0004670834168791771,1.0,24,0.01160788787873807,0.0023163075747150252
vinnytsia,6,0.0003362423740327358,0.00038003557737581933,0.000364718958735466,0.0003362423740327358,1.0,24,0.008356245665776509,0.0017680912241818116
vinnytsia,7,0.08373622712679207,0.2885520814334991,0.0005230773240327835,-0.08285915486825009,0.9166666666666666,24,2.081000311188055,1.3424701087852071
zaporizhia,1,3.5390018820762634,4.380093835239362,3.5435614585876465,-1.2353558937708538,0.6666666666666666,24,2.8783881974220273,1.7547069282748593
zaporizhia,2,1.5607782726486523,2.6751320760820425,0.4481811225414276,0.5969865247607231,0.625,24,1.2694329950875705,1.0716831566908538
zaporizhia,3,1.7294515743851662,2.582746464694286,1.0290973782539368,0.3376377895474434,0.6666666666666666,24,1.4066206138332684,1.0346726088640523
zaporizhia,4,2.409110570947329,3.3478941810041816,2.089643716812134,-1.0614589204390843,0.875,24,1.9594099310371609,1.3411980052290573
zaporizhia,5,2.501757455368837,3.197296285439697,2.243780493736267,1.8539088293910027,0.625,24,2.034762730366654,1.28086706697276
zaporizhia,6,2.655257359147072,3.7672171532393723,2.0906639099121094,-0.7581507315238317,0.5416666666666666,24,2.1596093187729517,1.5091827453380982
zaporizhia,7,2.8917657881975174,3.4880477688872165,2.852156639099121,-0.9383054127295812,0.875,24,2.3519695077339806,1.397344855258242
zhytomyr,1,0.041996250161901116,0.2040335763667764,0.0004322836175560951,-0.04129994404502213,0.9583333333333334,24,0.880608870582364,0.8356663342992604
zhytomyr,2,0.042002753199388586,0.2041047125837084,0.0004278188571333885,-0.04132249361524979,0.9583333333333334,24,0.8807452311496794,0.8359576890002759
zhytomyr,3,0.1669364937891563,0.6454437197751955,0.00038891565054655075,-0.16635065665468574,0.9166666666666666,24,3.500449604141371,2.64356287286471
zhytomyr,4,0.0004901507248481115,0.0005273072343298577,0.0005114292725920677,0.0004901507248481115,1.0,24,0.010277848011658838,0.0021597077863781764
zhytomyr,5,0.042021786638846,0.20404363239782114,0.0004219748079776764,-0.04127849964424968,0.9583333333333334,24,0.8811443385833021,0.8357075210820948
zhytomyr,6,0.0002446235157549381,0.0002946363075352733,0.0002735629677772522,0.0002446235157549381,1.0,24,0.005129449345986359,0.0012067506116094527
zhytomyr,7,0.16687797793808082,0.40805124624319755,0.0004598097875714302,-0.16629433437871435,0.8333333333333334,24,3.499222599889132,1.6712675199169975
