region,horizon,MAE,RMSE,MedAE,ME,ZeroAcc,n,MASE,RMSSE
kyiv,2,0.625,0.9354143466934853,0.5,0.041666666666666664,0.5,24,4.876453488372093,2.0053438881122214
kyiv,3,0.625,1.241638702145945,0.0,-0.041666666666666664,0.6666666666666666,24,4.876453488372093,2.6618285163075983
kyiv,4,0.625,1.0206207261596576,0.0,-0.20833333333333334,0.5833333333333334,24,4.876453488372093,2.1880095623074545
kyiv,5,0.7083333333333334,1.1726039399558574,0.5,-0.041666666666666664,0.5416666666666666,24,5.526647286821706,2.513831600379885
kyiv,6,0.5,0.816496580927726,0.0,0.3333333333333333,0.5833333333333334,24,3.9011627906976742,1.7504076498459635
kyiv,7,0.5833333333333334,0.9128709291752769,0.0,0.0,0.5833333333333334,24,4.551356589147287,1.957015246695612
luhansk,1,0.041666666666666664,0.2041241452319315,0.0,0.041666666666666664,0.9583333333333334,24,2.329861111111111,1.3218910066012755
luhansk,2,0.041666666666666664,0.2041241452319315,0.0,0.041666666666666664,0.9583333333333334,24,2.329861111111111,1.3218910066012755
luhansk,3,0.041666666666666664,0.2041241452319315,0.0,0.041666666666666664,0.9583333333333334,24,2.329861111111111,1.3218910066012755
luhansk,4,0.08333333333333333,0.28867513459481287,0.0,0.0,0.9166666666666666,24,4.659722222222222,1.8694361895145462
