,Feature,h1_gain,h2_gain,h3_gain,h4_gain,h5_gain,h6_gain,h7_gain,agg_gain,total_gain
405,env_weather_cloud_cover_min_futcov_lag4,172.28139515966177,129.55462074279785,64.06131076812744,215.18012714385986,100.8413405418396,195.98831987008452,183.20303177833557,151.58716371495808,1212.6973097196646
406,ewm_ewma14_com_ners_r1_pastcov_lag-1,81.4068652689457,181.6289701461792,167.2815980911255,296.11000633239746,166.32022404670715,90.93866968154907,72.57500386238098,150.89447677561216,1207.1558142048973
407,darts_enc_fc_cyc_day_cos_futcov_lag0,49.47391986846924,160.11474418640137,565.6660743951797,102.35409832000732,62.733060121536255,17.299260139465332,88.3088390827179,149.42142801625388,1195.371424130031
408,darts_enc_fc_cyc_dayofyear_sin_futcov_lag3,324.1593132019043,354.11310386657715,104.18379878997803,193.8907928466797,62.15405988693237,0.0,0.0,148.35729551315308,1186.8583641052246
409,darts_enc_fc_cyc_day_sin_futcov_lag-1,138.4938085861504,134.41658103466034,178.986824542284,66.4208182245493,118.68648147583008,148.8897385597229,246.63583755493164,147.5042985683041,1180.0343885464329
410,env_weather_snowfall_sum_futcov_lag1,189.8286898136139,89.82991170883179,253.25591802597046,237.9037685394287,130.6728320121765,28.07610034942627,93.8257212638855,146.1989916733333,1169.5919333866664
411,rolling_rmean7_7_com_escalationsignal_rus_ua_pastcov_lag-1,46.14349818229675,108.05717715620995,119.74745886423625,313.98206037282944,46.84183931350708,245.2579009430483,126.8347088098526,143.83780623456863,1150.702449876549
412,ewm_ewma14_act_cyber_other_ua_pastcov_lag-1,131.08915680646896,373.3081103935838,99.2914206944406,211.42575573921204,47.08661085367203,78.38331985473633,63.04259082907811,143.37528073874168,1147.0022459099334
413,ewm_ewma14_fin_ch_export_turkmenistan_pastcov_lag-1,217.6320252418518,67.77376079559326,332.1807017326355,107.33000016212463,60.748701095581055,88.17858568427619,116.04133214149624,141.41215812193695,1131.2972649754956
414,rolling_rsum14_14_fin_usd_uah_rate_pastcov_lag-1,108.28528881072998,87.13141206651926,61.695899963378906,0.23415590077638626,290.0664972066879,329.9750986248255,107.9489116333425,140.76246631518006,1126.0997305214405
415,rolling_rmean7_7_act_confirmed_destroyed_pastcov_lag-1,208.45331294834614,204.42583356937394,179.46593761444092,176.0435580498306,85.56281912326813,54.94883060455322,71.52030181884766,140.0600848183801,1120.4806785470407
416,rolling_rmean7_7_com_verbal_conflict_redsecondary_ua_pastcov_lag-1,263.561670422554,217.60330200195312,55.027469638735056,172.28687181975693,52.0574595797807,37.587759494781494,181.29298055171967,139.916787644183,1119.334301153464
417,rolling_rsum14_14_com_escalationsignal_bluesecondary_rus_pastcov_lag-1,92.50960786803626,176.2088532447815,228.77457892894745,149.92059993743896,163.6409387588501,91.17531702434644,72.63994919508696,139.26712070821253,1114.1369656657002
418,ewm_expdecay7_act_cyber_ua_rus_pastcov_lag-1,69.17738128826022,134.96661913394928,57.73569107055664,112.83148908615112,153.9303092956543,215.5669435877353,229.24177980422974,139.0643161809338,1112.5145294474703
419,rolling_rsum14_14_act_confirmed_destroyed_pastcov_lag-1,84.2891556173563,109.80981567502022,261.2845039665699,106.55628119397443,286.1282426714897,90.62491897074506,34.401989459991455,139.01355822216388,1112.108465777311
420,rolling_rmean7_7_com_escalationsignal_redsecondary_ua_pastcov_lag-1,248.49062490463257,57.14482594281435,120.81289958953857,168.16135692596436,64.41543006896973,84.27278900146484,229.57265484333038,138.98151161095925,1111.852092887674
421,darts_enc_fc_cyc_day_cos_futcov_lag2,99.23086023330688,101.54543712735176,163.04358732700348,60.94568920135498,418.65900802612305,105.87423133850098,21.211779594421387,138.64437040686607,1109.1549632549286
422,env_weather_cloud_cover_max_futcov_lag5,51.57533073425293,220.11520195007324,105.735765889287,203.02221648395061,131.16128206253052,101.41719818115234,149.53638219833374,137.5090539285115,1100.072431428092
423,ewm_ewma14_act_cyber_nato_other_pastcov_lag-1,5.655614353716373,129.34433960914612,332.8501977920532,12.179787635803223,102.50744989514351,198.33781719207764,176.9066333770752,136.82597712214505,1094.6078169771604
424,ewm_ewma14_com_restrictive_redsecondary_ua_pastcov_lag-1,153.57453060150146,69.50895199962542,156.06099233217537,158.0967214461416,95.94587874412537,207.06895112991333,115.70966815948486,136.56652777328105,1092.5322221862484
425,ewm_expdecay7_com_ners_w7_pastcov_lag-1,0.0,301.95154571533203,257.5086872577667,65.82963826187188,277.05145263671875,42.06277239322662,10.972531665116549,136.48237541857608,1091.8590033486087
426,ewm_expdecay7_act_cyber_other_ua_pastcov_lag-1,28.452059745788574,381.0535020828247,59.74149990081787,47.43259024620056,66.50590133666992,106.70450115203857,264.5126609802246,136.34324506350927,1090.7459605080742
427,darts_enc_fc_cyc_dayofyear_cos_futcov_lag0,89.47728073596954,835.1667929179966,0.0,18.594510078430176,0.0,0.0,1.2046899795532227,134.92046767313565,1079.3637413850852
428,env_weather_cloud_cover_max_futcov_lag4,236.99102997779846,37.19675970077515,119.27930031344295,180.01489639282227,19.61899995803833,235.89813899993896,115.34829902648926,134.90677490990078,1079.2541992792062
429,darts_enc_fc_cyc_dayofyear_cos_futcov_lag3,87.19020938873291,0.814382016658783,0.0,25.356599807739258,771.5069885253906,32.05149030685425,6.149499893188477,131.86702427693777,1054.9361942155022
430,darts_enc_fc_cyc_day_cos_futcov_lag4,59.780099868774414,55.114601135253906,275.8934712409973,179.831401348114,33.99124026298523,59.5289888381958,247.2895296961069,130.20419034148966,1041.6335227319173
431,darts_enc_fc_cyc_dayofyear_sin_futcov_lag6,0.0,235.62457180023193,28.698179244995117,74.88190078735352,134.54959774017334,166.07435302436352,265.91205072402954,129.391521903021,1035.132175224168
432,env_weather_soil_temperature_0_to_100cm_mean_futcov_lag-2,85.99569824687205,144.9222983121872,254.92170492187142,20.563844145275652,118.13055109977722,69.45844898675568,210.40804499574006,129.20008438692562,1033.600675095405
433,rolling_rsum14_14_com_restrictive_redsecondary_bluesecondary_pastcov_lag-1,428.8193254470825,38.550971175543964,121.32660007476807,94.6599988937378,72.05959790945053,126.26546382904053,17.597247883677483,128.46845788761442,1027.7476631009154
434,env_weather_soil_temperature_0_to_100cm_mean_futcov_lag4,86.2224897146225,195.76320062577724,93.54527400434017,212.78119763731956,38.51772904396057,186.24727165699005,85.8919792175293,128.42416312864847,1027.3933050291878
435,rolling_rmean7_7_fin_ch_export_turkmenistan_pastcov_lag-1,0.0,30.831459999084473,15.817299842834473,206.91454792022705,319.74678933620453,191.83796656131744,125.3513011932373,127.21419497898647,1017.7135598318918
436,darts_enc_fc_cyc_day_sin_futcov_lag0,83.27782699465752,98.66959953308105,100.73200035095215,227.68197584152222,137.48729705810547,173.77000331878662,63.21190941333771,126.40437321577754,1011.2349857262203
437,ewm_expdecay7_com_ners_w2_pastcov_lag-1,353.3700017929077,0.0,221.36646223068237,29.131510257720947,84.15786027908325,110.34302933886647,79.53151082992554,125.41433924702662,1003.3147139762129
438,darts_enc_fc_cyc_dayofweek_cos_futcov_lag-1,0.021761300042271614,199.7194004058838,275.9454428553581,4.996049880981445,86.62319850921631,45.94599914550781,264.09428215026855,125.33516203532261,1002.6812962825809
439,rolling_rsum14_14_act_cyber_other_nato_pastcov_lag-1,68.89036736730486,124.17402732744813,214.37531065940857,141.11175966262817,215.93773078918457,60.04447916150093,38.3799834549427,123.27337977463114,986.1870381970491
440,ewm_ewma14_com_ners_w6_pastcov_lag-1,130.51402661204338,75.50589942932129,115.62743729352951,277.00448846817017,63.812337428331375,122.658656001091,59.23688888549805,120.62281915971211,964.9825532776969
441,rolling_rmean7_7_acled_other_ua_shelling_artillery_missile_attack_pastcov_lag-1,35.294029235839844,76.21034097671509,110.92270088195801,120.17283058166504,214.08678531646729,185.52657747268677,99.76679134368896,120.28286511557442,962.2629209245954
442,ewm_ewma14_com_ners_w4_pastcov_lag-1,64.51363182067871,184.4093396179378,539.2586479485035,0.0,0.174345001578331,8.580619812011719,29.44529914855957,118.05455476418138,944.436438113451
443,ewm_expdecay7_act_ua_specialmilitaryoperation_pastcov_lag-1,146.10910034179688,91.70289993286133,82.28909873962402,31.169700622558594,102.34480094909668,168.95477032661438,203.29572296142578,117.98087055342538,943.846964427403
444,ewm_ewma14_com_restrictive_bluesecondary_rus_pastcov_lag-1,85.24048793315887,37.14466141164303,133.1027021408081,118.79170036315918,87.2448319196701,135.4108291864395,226.55170154571533,117.64098778579917,941.1279022863934
445,env_weather_snowfall_sum_futcov_lag-2,264.5787343978882,115.13641023635864,79.34335207939148,98.94178199768066,43.384050130844116,122.76376962661743,91.60473966598511,116.53611973353794,932.2889578683036
446,rolling_rmean7_7_total_contested_area_km2_pastcov_lag-1,103.40705085066293,0.0,35.73854970932007,301.6171875,235.87917804718018,82.05840110778809,52.50434970855713,115.88638813192976,927.0911050554381
447,rolling_rmean7_7_act_cyber_rus_nato_pastcov_lag-1,62.174699783325195,108.23337984085083,28.692819595336914,151.85790157318115,54.2148494720459,342.76373529434204,56.004398345947266,114.84882627214704,918.7906101771763
448,rolling_rmean7_7_com_restrictive_redsecondary_ua_pastcov_lag-1,92.92338061332703,0.24034400284290314,397.05331230163574,48.86249538249103,130.88702964782715,119.95814794301987,13.570511162281036,114.78503157906069,918.2802526324855
449,env_weather_daylight_duration_futcov_lag5,66.32305289804935,200.07108688354492,6.331625020131469,126.82042893767357,73.21248877048492,234.07848167419434,89.08288836479187,113.70286464983863,909.622917198709
450,ewm_ewma14_com_ners_r5_pastcov_lag-1,81.2254991531372,73.55922901630402,94.8807601928711,176.15483713150024,36.66909980773926,261.48560678598005,68.00591993331909,113.1401360029787,905.1210880238297
451,rolling_rsum14_14_com_verbal_conflict_redsecondary_ua_pastcov_lag-1,197.14504067209782,47.66541416943073,26.221378915011883,46.378679436049424,320.0722100138664,66.9864661971227,82.85899066925049,112.4754542961185,899.803634368948
452,darts_enc_fc_cyc_day_cos_futcov_lag-2,111.49057555617765,8.099394842982292,64.41742992401123,59.58599042892456,227.21140384674072,220.41543006896973,96.0023717880249,112.46037092226159,899.6829673780927
453,ewm_ewma14_com_diplo_rus_ua_pastcov_lag-1,0.047969440929591656,68.894440934062,253.2443609237671,156.85168194770813,95.25413927435875,107.20166039466858,93.07159900665283,110.6522645603067,885.2181164824536
454,env_weather_cloud_cover_max_futcov_lag2,82.58255004882812,66.70364093780518,74.46910095214844,93.78728705644608,224.92177867889404,121.33734893798828,105.92725801467896,109.96128066096988,879.690245287759
455,com_diplo_redsecondary_ua_pastcov_lag-1,0.0,150.18532407283783,62.93764901161194,53.132121086120605,161.97088956832886,192.27070093154907,145.50341987609863,109.42858636379242,875.4286909103394
456,env_weather_soil_temperature_0_to_100cm_mean_futcov_lag2,153.60826206207275,186.14319825172424,99.53912349790335,27.019869551062584,98.788250207901,86.69023212837055,110.05818373721559,108.83530277660715,870.6824222128572
457,darts_enc_fc_cyc_dayofyear_sin_futcov_lag-2,117.39182901382446,4.29902982711792,109.1608190536499,23.927729606628418,343.7713031768799,56.14718523621559,107.01309776306152,108.81585623962539,870.5268499170031
458,rolling_rmean7_7_act_drone_strike_on_rus_in_rus_nofpv_pastcov_lag-1,213.8127040863037,9.015380382537842,166.4648472443223,136.124258518219,106.87070846557617,60.99821640923619,62.681230783462524,107.99533512709397,863.9626810167517
459,com_verbal_conflict_redsecondary_ua_pastcov_lag-1,85.03612852096558,77.40040016174316,170.88384187221527,60.846259117126465,182.3344955444336,92.98008060455322,86.46709132939577,107.99261387863329,863.9409110290663
460,com_escalationsignal_redsecondary_ua_pastcov_lag-1,167.46049880981445,0.0,23.894370079040527,310.82428884506226,157.60082006454468,59.29494094848633,36.47140884399414,107.93518965584892,863.4815172467913
461,darts_enc_fc_cyc_dayofyear_sin_futcov_lag2,318.02930974960327,8.21008014678955,227.73713779449463,173.6774230003357,23.277640342712402,0.0,0.0,107.27594157627651,858.2075326102121
462,env_weather_soil_temperature_0_to_100cm_mean_futcov_lag5,79.16179041890427,93.90860133059323,132.2881941497326,108.02997583150864,57.594482362270355,215.61275160312653,49.13465881347656,105.10435064423031,840.8348051538425
463,rolling_rmean7_7_com_aid_humanitarian_pastcov_lag-1,168.83097052574158,33.118530571460724,61.13550090789795,223.99470806121826,186.75772285461426,20.03553767502308,19.734100341796875,101.94386727682182,815.5509382145746
464,rolling_rsum14_14_com_diplo_redsecondary_rus_pastcov_lag-1,26.480819940567017,163.3134503364563,50.96279048919678,69.56799030303955,99.17091138660908,47.05449867248535,254.79329138994217,101.62053607404232,812.9642885923386
465,act_confirmed_launched_pastcov_lag-1,178.89021435007453,195.86120446398854,107.4557991027832,3.0958199501037598,100.85657024383545,78.14223945140839,42.399521589279175,100.95733845021043,807.6587076016834
466,rolling_rmean7_7_acled_other_ua_armed_clash_pastcov_lag-1,110.0138413310051,80.82965040206909,67.51495212316513,63.326030254364014,244.7350606918335,47.450549602508545,80.54860210418701,99.20266950130463,793.621356010437
467,darts_enc_fc_cyc_day_sin_futcov_lag4,61.48999881744385,55.546123802661896,62.913733564317226,99.03861141204834,133.25860023498535,234.0169215835631,38.900157421827316,97.88059240526387,783.044739242111
468,ewm_expdecay7_act_drone_strike_on_rus_in_ua_nofpv_pastcov_lag-1,83.63929772377014,136.1491470336914,87.12299031019211,119.91728901863098,58.05270004272461,103.9101300239563,95.88962078094482,97.81159641913005,782.4927713530404
469,act_confirmed_destroyed_pastcov_lag-1,35.81420040130615,132.27813053131104,41.17130088806152,0.0,79.2778902053833,70.11587953567505,317.3515273332596,96.57270412785667,772.5816330228533
470,darts_enc_fc_cyc_dayofyear_sin_futcov_lag1,58.58620071411133,288.3650932312012,205.3035807609558,7.588689804077148,39.57601881027222,22.4685001373291,38.92259979248047,94.40152617863247,755.2122094290597
471,darts_enc_fc_cyc_day_sin_futcov_lag1,76.86281061172485,84.76891899108887,79.184561252594,76.9536859728396,63.5211501121521,92.4046783298254,184.05572974681854,93.96450500243476,751.7160400194781
472,ewm_expdecay7_fin_ch_export_tajikistan_pastcov_lag-1,143.41899871826172,129.09536310471594,124.45130014419556,147.47041034698486,50.968000411987305,22.854849815368652,34.16743087768555,93.20376477417138,745.630118193371
473,darts_enc_fc_cyc_day_sin_futcov_lag3,76.460280418396,230.2505955696106,76.738698720932,45.12562236189842,17.898256324231625,113.52040195465088,86.01486921310425,92.28696065183196,738.2956852146557
474,rolling_rsum14_14_com_restrictive_redsecondary_ua_pastcov_lag-1,264.5759801864624,25.158100128173828,18.51972007751465,67.69706130027771,124.53087902069092,62.57704949378967,79.4339804649353,91.78468152454921,734.2774521963937
475,ewm_expdecay7_act_drone_infra_ua_residential_unintent_pastcov_lag-1,68.7885410785675,63.10257005691528,151.00599908828735,96.16762113571167,58.026400566101074,74.2771987915039,120.83262920379639,90.31442284584045,722.5153827667236
476,ewm_expdecay7_com_ners_r2_pastcov_lag-1,183.96834987401962,70.50417137145996,198.25041007995605,13.145649909973145,35.971900939941406,95.10134029388428,23.758299827575684,88.67144604240146,709.3715683392116
477,ewm_ewma14_total_contested_area_km2_pastcov_lag-1,132.20763440430164,43.199899673461914,28.557040919316933,65.55150890350342,108.80575966835022,153.25400257110596,83.34652855992317,87.84605352856617,702.7684282285294
478,env_weather_soil_temperature_0_to_100cm_mean_futcov_lag-1,21.186599731445312,124.01903802156448,103.67039741016924,26.15267764776945,80.79578363895416,109.25112056732178,144.01666116714478,87.01318259776703,696.1054607821362
479,darts_enc_fc_cyc_dayofyear_cos_futcov_lag4,0.6922309994697571,101.77250003814697,17.977500915527344,19.068589687347412,0.0,451.1289978027344,0.0,84.37711706331798,675.0169365065439
480,darts_enc_fc_cyc_day_cos_futcov_lag5,24.53130054473877,59.680800437927246,24.19390106201172,276.1858100891113,47.35915796691552,135.41160106658936,11.02400016784668,82.62665304787723,661.0132243830178
481,env_weather_soil_temperature_0_to_100cm_mean_futcov_lag0,95.84711438696831,33.799739837646484,123.55579137802124,10.147899627685547,84.20580804347992,148.9834794998169,80.68806028366089,82.46112757961133,659.6890206368906
482,ewm_ewma14_fin_ch_export_uzbekistan_pastcov_lag-1,82.69303941726685,13.346340656280518,45.72858101606835,235.66918109357357,86.09249877929688,10.429699897766113,92.34979009628296,80.90130442236217,647.2104353788974
483,ewm_expdecay7_fin_ch_export_kyrgyzstan_pastcov_lag-1,60.283799171447754,162.20018255710602,30.93269109725952,0.0,139.27120399475098,59.71624028682709,106.45810127258301,79.83745976856777,638.6996781485421
484,darts_enc_fc_cyc_dayofyear_cos_futcov_lag-2,29.03249979019165,39.945844650268555,12.360139846801758,6.978700160980225,9.362939834594727,0.0,457.05678033828735,79.24812923158917,633.9850338527134
485,darts_enc_fc_cyc_day_cos_futcov_lag6,91.07216787338257,54.98750019073486,58.79650020599365,44.73928442597389,98.7075309753418,129.65552139282227,75.01090049743652,78.99562936595508,631.9650349276407
486,ewm_expdecay7_fin_ch_export_turkmenistan_pastcov_lag-1,90.86068058013916,160.22090911865234,26.826928082853556,139.524696290493,54.577019691467285,9.43591022491455,68.80999755859375,78.60802022101623,628.8641617681299
487,darts_enc_fc_cyc_dayofyear_sin_futcov_lag4,27.330490248277783,29.8869309425354,90.88860130310059,30.19260025024414,265.61609745025635,63.004398345947266,33.09457969665527,77.14481403385955,617.1585122708764
488,env_weather_soil_temperature_0_to_100cm_mean_futcov_lag3,61.01311932597309,36.09618151560426,115.28431984782219,45.82396453619003,127.76137065887451,57.61661076545715,76.41430950164795,74.28712516450989,594.2970013160791
489,ewm_ewma14_fin_ch_export_kyrgyzstan_pastcov_lag-1,158.91943913698196,29.49240016937256,33.11910963058472,14.629199981689453,73.34029054641724,166.7037479877472,40.807010650634766,73.85874258620399,590.8699406896319
490,darts_enc_fc_cyc_dayofyear_sin_futcov_lag5,0.0,0.0,75.73649883270264,20.3700008392334,71.76501893997192,144.94898414611816,203.11279487609863,73.70475680487496,589.6380544389997
491,env_weather_daylight_duration_futcov_lag-2,43.08525896072388,33.99610608117655,119.41045404225588,106.86886635422707,41.51501663812087,32.74846346053528,130.278904640174,72.55758145388765,580.4606516311012
492,rolling_rsum14_14_com_aid_humanitarian_pastcov_lag-1,0.0,185.31753969192505,22.163085788488388,30.446499824523926,48.64446020126343,75.51441419124603,142.95839595794678,72.14919937934194,577.1935950347355
493,ewm_ewma14_com_ners_r4_pastcov_lag-1,28.879939556121826,122.19722125679255,32.78688494861126,102.30304098129272,3.1333799362182617,60.60724973678589,141.29785116761923,70.17222394049168,561.3777915239334
494,darts_enc_fc_cyc_day_sin_futcov_lag6,141.1233377456665,99.9071626663208,53.207810163497925,39.29360914230347,71.04825076833367,51.8016300201416,31.802800178527832,69.74065724068454,557.9252579254763
495,env_weather_daylight_duration_futcov_lag-1,145.5267996788025,54.615062456578016,29.959153831005096,44.4080696105957,52.05279422085732,19.81909942626953,137.5071520805359,69.12687590066344,553.0150072053075
496,rolling_rmean7_7_com_aid_military_pastcov_lag-1,69.57499980926514,0.5471169948577881,10.84749984741211,0.0,53.448068618774414,107.65869903564453,240.65304983779788,68.9613477348217,551.6907818785736
497,rolling_rmean7_7_acled_other_rus_disrupted_weapons_use_pastcov_lag-1,106.4477174282074,106.76533079147339,131.31743742525578,28.405179500579834,32.01726007461548,41.71530055999756,32.733699798583984,68.48598936838764,547.8879149471011
498,ewm_expdecay7_com_ners_w8_pastcov_lag-1,253.62346506118774,6.116519927978516,44.16960048675537,148.90188646316528,9.110089778900146,1.8781399726867676,7.864789843559265,67.38064164774758,539.0451331819806
499,darts_enc_fc_cyc_day_sin_futcov_lag-2,64.39316844940186,62.64549922943115,28.829169750213623,16.220409870147705,52.20289993286133,56.31879997253418,189.13967990875244,67.10708958762032,536.8567167009626
500,ewm_expdecay7_com_ners_r1_pastcov_lag-1,5.483737021684647,8.553059577941895,62.288700103759766,110.78179979324341,116.65898734331131,46.88420104980469,110.34989929199219,65.85719774024827,526.8575819219861
501,darts_enc_fc_cyc_day_cos_futcov_lag-1,50.37325978279114,38.17490100860596,28.06832981109619,127.82463777065277,45.767959117889404,48.532999992370605,111.12034937739372,64.26606240868568,514.1284992694855
502,rolling_rsum14_14_com_ners_r6_pastcov_lag-1,11.343400001525879,9.593070030212402,0.0,45.4424991607666,21.57651972770691,273.83899688720703,83.93190002441406,63.675197975976126,509.401583807809
503,rolling_rsum14_14_fin_ch_export_kyrgyzstan_pastcov_lag-1,3.272279977798462,27.2703196965158,172.30994415283203,77.84785728156567,41.28358030319214,21.864859223365784,99.43830108642578,63.32673453167081,506.61387625336647
504,rolling_rmean7_7_fin_ch_export_tajikistan_pastcov_lag-1,152.93195629119873,0.0,93.25835227966309,64.55413055419922,47.95948934555054,1.4078999757766724,82.24820137023926,63.194289973803926,505.5543197904314
505,darts_enc_fc_cyc_dayofyear_sin_futcov_lag0,139.30366088449955,14.539518788456917,0.0,25.66059970855713,26.53824031352997,14.026700019836426,217.10236835479736,62.45301258138248,499.62410065105985
506,ewm_ewma14_com_ners_w3_pastcov_lag-1,103.15517044067383,69.32125949859619,125.6784029006958,41.8337242975831,9.848298502154648,50.77612465620041,35.088379859924316,62.24305145083262,497.94441160666094
507,rolling_rmean7_7_act_cyber_rus_other_pastcov_lag-1,39.124999046325684,42.682318687438965,0.0,0.0,222.48719453811646,124.36870193481445,0.0,61.237602029527935,489.9008162362235
508,act_drone_strike_on_rus_in_rus_nofpv_pastcov_lag-1,70.4233831167221,211.40839385986328,6.775270789861679,102.00144290924072,26.252050295472145,0.0,8.374059677124023,60.747800092611996,485.98240074089597
509,rolling_rsum14_14_act_total_damage_events_pastcov_lag-1,78.1672010421753,49.555565387010574,0.4669070988893509,142.93829727172852,34.114777863025665,17.531688153743744,95.45301818847656,59.746779286435675,477.9742342914854
510,rolling_rsum14_14_act_drone_strike_on_rus_in_ua_nofpv_pastcov_lag-1,14.915290117263794,52.710631012916565,14.856226742267609,52.67529568076134,142.46500301361084,31.6247398853302,92.70767021179199,57.42212238056319,459.3769790445055
511,ewm_expdecay7_total_contested_area_km2_pastcov_lag-1,24.388319730758667,78.41801929473877,0.0,24.02535057067871,46.54536056518555,134.2327094078064,91.24233993142843,56.97887135722807,455.8309708578246
512,ewm_ewma14_fin_ch_export_kazakhstan_pastcov_lag-1,78.61786031723022,50.622440338134766,7.981810092926025,105.96710014343262,23.73574948310852,57.578240289352834,68.32195234298706,56.117879001024576,448.9430320081966
513,rolling_rsum14_14_com_aid_military_pastcov_lag-1,45.644248962402344,51.079078674316406,0.049258798360824585,62.70565178617835,110.92448091506958,73.8965392112732,46.40086944028735,55.814303969698294,446.51443175758635
514,ewm_ewma14_com_ners_w1_pastcov_lag-1,87.96679925918579,177.39189140312374,20.731199264526367,31.149254939402454,42.9721097946167,29.625099182128906,0.014902300201356411,55.69303659188362,445.54429273506895
515,rolling_rmean7_7_fin_ch_export_belarus_pastcov_lag-1,26.173149585723877,0.02520490065217018,250.72654853761196,44.17129993438721,18.14100269973278,47.68008995056152,0.0,55.273899372667074,442.1911949813366
516,darts_enc_fc_cyc_dayofweek_cos_futcov_lag1,11.908100128173828,0.0,45.76339912414551,201.62089347839355,62.6122989654541,32.69972038269043,31.17590045928955,55.11147321973528,440.89178575788225
517,ewm_expdecay7_fin_ch_export_iran_pastcov_lag-1,18.25189971923828,0.0,202.3557004928589,66.86149787902832,69.2217025756836,0.0,26.619460105895996,54.75860868181501,438.0688694545201
518,rolling_rsum14_14_fin_ch_export_kazakhstan_pastcov_lag-1,5.436073035001755,56.589884515851736,12.164400100708008,67.63456058502197,70.6343994140625,70.50297175673768,98.13919985294342,54.44306989433244,435.5445591546595
519,ewm_ewma14_fin_ch_export_iran_pastcov_lag-1,19.404739022254944,62.63686792552471,1.1198780238628387,36.26720615103841,81.07325755804777,102.0719985961914,74.47647541761398,53.864346099219155,430.91476879375324
520,darts_enc_fc_cyc_dayofweek_cos_futcov_lag2,0.006219040136784315,25.090700149536133,0.0,3.324510097503662,334.32259464263916,8.032910346984863,0.0,52.968133468114374,423.745067744915
521,ewm_expdecay7_com_ners_r7_pastcov_lag-1,150.310302734375,134.94610214233398,73.58340072631836,8.444310188293457,0.0,0.0,0.0,52.46915939876011,419.7532751900809
522,env_weather_daylight_duration_futcov_lag2,6.484720230102539,80.48500064015388,22.800783656537533,84.49205780029297,35.07128047943115,0.0,135.83583849668503,52.16709732902901,417.3367786322321
523,ewm_expdecay7_com_ners_r4_pastcov_lag-1,0.0,65.16700077056885,25.28219985961914,99.9418592453003,138.9041976928711,18.95557999610901,9.680150032043457,51.13299822807312,409.06398582458496
524,com_restrictive_redsecondary_ua_pastcov_lag-1,44.74121022224426,0.0,64.76730155944824,0.08440230041742325,141.33363962173462,104.48150062561035,0.0,50.772579189922126,406.180633519377
525,rolling_rsum14_14_fin_ch_export_tajikistan_pastcov_lag-1,1.7016299962997437,108.56795024871826,26.704519748687744,51.45740032196045,84.17420101165771,37.68160915374756,43.95290946960449,50.60574570723942,404.8459656579154
526,darts_enc_fc_cyc_dayofyear_sin_futcov_lag-1,66.73739624023438,25.884311765432358,7.451499938964844,0.0,0.0,145.0696029663086,106.2142391204834,50.193864290203365,401.5509143216269
527,ewm_expdecay7_act_cyber_ua_other_pastcov_lag-1,0.0,0.0,58.14256000518799,121.72179794311523,61.101200103759766,22.31329917907715,82.75859642028809,49.43392195020403,395.47137560163225
528,env_weather_daylight_duration_futcov_lag4,168.50460243225098,21.874710083007812,9.197360038757324,21.87324047088623,38.24520792695694,24.05820083618164,61.643330097198486,49.34237884074849,394.7390307259879
529,rolling_rsum14_14_fin_ch_export_uzbekistan_pastcov_lag-1,71.59939956665039,9.030830383300781,201.67996788024902,0.08155959844589233,6.00246000289917,29.01409912109375,25.89035201072693,49.04266693762371,392.34133550098966
530,env_weather_daylight_duration_futcov_lag3,18.13252091407776,2.247432976961136,96.77901887893677,99.14039751887321,45.100600242614746,73.06550025939941,6.907010078430176,48.76749726704189,390.1399781363351
531,darts_enc_fc_cyc_week_cos_futcov_lag0,24.05271053314209,0.0,75.88639831542969,12.972999572753906,0.0,0.0,214.01400756835938,46.70373085566929,373.62984684535434
532,ewm_ewma14_act_drone_infra_ua_energy_unintent_pastcov_lag-1,12.471699714660645,14.380900382995605,51.033480167388916,122.23954963684082,10.621600151062012,50.066250801086426,48.26747918128967,44.15442286218916,353.23538289751326
533,ewm_ewma14_fin_ch_export_dprk_pastcov_lag-1,178.76902866363525,15.142600059509277,19.449440479278564,28.05606985092163,0.0,50.16410534852184,13.8709397315979,43.636026304780636,349.0882104382451
534,rolling_rsum14_14_act_cyber_rus_other_pastcov_lag-1,35.59544140100479,41.96246366947889,45.03419876098633,31.229000091552734,7.715469837188721,18.28890037536621,114.4552001953125,42.04009633298431,336.3207706638745
535,darts_enc_fc_cyc_dayofweek_sin_futcov_lag1,0.0,72.92140197753906,37.823001861572266,14.786999702453613,4.9128098487854,22.19409942626953,139.20729732513428,41.69223002025059,333.5378401620047
536,darts_enc_fc_cyc_dayofweek_cos_futcov_lag0,21.564699172973633,6.1930999755859375,164.8280029296875,0.0,50.381601333618164,31.508499145507812,16.35379981994629,41.547100339617046,332.37680271693637
537,rolling_rsum14_14_act_drone_infra_ua_residential_intent_pastcov_lag-1,28.67260717600584,136.1034803390503,28.44480351638049,4.2591599225997925,54.93239498138428,9.954339027404785,12.584389805793762,39.27873925265989,314.2299140212791
538,ewm_ewma14_com_ners_w5_pastcov_lag-1,60.545799255371094,66.78215050697327,40.20806912332773,22.974169611930847,41.84219932556152,41.87272071838379,0.0,39.17501550593546,313.4001240474837
539,rolling_rsum14_14_com_aid_financial_pastcov_lag-1,17.934669971466064,27.295090675354004,46.34889888763428,6.971995085477829,24.58877992630005,26.95417022705078,122.9000096321106,38.99908777219908,311.99270217759266
