Feature,h1_gain,h2_gain,h3_gain,h4_gain,h5_gain,h6_gain,h7_gain,mean_gain
rolling_rsum14_14_fin_ch_export_iran_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,14.84220027923584,0.0,2.12031432560512
fin_ch_export_tajikistan_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,14.273900032043457,2.0391285760062083
rolling_rsum7_7_fin_ch_export_turkmenistan_pastcov_lag-7,0.0,0.0,14.117899894714355,0.0,0.0,0.0,0.0,2.016842842102051
rolling_rmean28_28_act_cyber_other_ua_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,13.809800148010254,1.9728285925728934
env_ua_holiday_futcov_lag-2,13.608180046081543,0.0,0.0,0.0,0.0,0.0,0.0,1.9440257208687919
acled_other_ua_armed_clash_pastcov_lag-1,0.0,0.0,13.575550079345703,0.0,0.0,0.0,0.0,1.939364297049386
rolling_rsum7_7_fin_ch_export_russia_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,13.3302001953125,1.9043143136160714
rolling_rsum14_14_act_cyber_other_rus_pastcov_lag-1,0.0,0.0,0.0,13.221400260925293,0.0,0.0,0.0,1.8887714658464705
rolling_rmean28_28_act_cyber_other_nato_pastcov_lag-1,0.0,0.0,0.0,0.0,13.029000282287598,0.0,0.0,1.8612857546125139
ratio_ua_rus_armed_clash_pastcov_lag-14,0.0,13.024499893188477,0.0,0.0,0.0,0.0,0.0,1.8606428418840681
ewm_expdecay7_fin_ch_export_kyrgyzstan_pastcov_lag-7,12.915499687194824,0.0,0.0,0.0,0.0,0.0,0.0,1.8450713838849748
rolling_rsum7_7_fin_ch_export_belarus_pastcov_lag-14,0.0,0.0,0.0,12.544899940490723,0.0,0.0,0.0,1.792128562927246
rolling_rsum7_7_act_drone_strike_on_rus_in_rus_nofpv_pastcov_lag-1,12.48490047454834,0.0,0.0,0.0,0.0,0.0,0.0,1.7835572106497628
rolling_rmean28_28_acled_other_rus_armed_clash_pastcov_lag-7,0.0,0.0,0.0,5.689410209655762,6.709449768066406,0.0,0.0,1.7712657111031669
rolling_rsum14_14_act_cyber_other_ua_pastcov_lag-14,0.0,11.61989974975586,0.0,0.0,0.0,0.0,0.0,1.6599856785365514
ewm_ewma14_fin_ch_export_russia_pastcov_lag-1,0.0,0.0,0.0,0.0,11.58240032196045,0.0,0.0,1.6546286174229212
rolling_rsum7_7_act_cyber_ua_rus_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,11.571399688720703,1.6530570983886719
rolling_rmean28_28_com_ners_w3_pastcov_lag-1,0.0,0.0,0.0,0.0,11.480600357055664,0.0,0.0,1.6400857652936662
rolling_rmean28_28_act_cyber_other_rus_pastcov_lag-7,0.0,0.0,11.30049991607666,0.0,0.0,0.0,0.0,1.6143571308680944
rolling_rmean28_28_com_ners_r6_pastcov_lag-1,0.0,11.19909954071045,0.0,0.0,0.0,0.0,0.0,1.5998713629586356
rolling_rmean7_7_acled_other_rus_disrupted_weapons_use_pastcov_lag-14,0.0,0.0,0.0,0.0,10.979589939117432,0.0,0.0,1.5685128484453474
rolling_rmean28_28_act_cyber_other_rus_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,10.935199737548828,0.0,1.562171391078404
rolling_rsum14_14_com_aid_military_pastcov_lag-14,0.0,10.464799880981445,0.0,0.0,0.0,0.0,0.0,1.494971411568778
rolling_rsum7_7_fin_ch_export_iran_pastcov_lag-7,0.0,0.0,10.404399871826172,0.0,0.0,0.0,0.0,1.4863428388323103
rolling_rsum14_14_fin_ch_export_uzbekistan_pastcov_lag-1,9.917790412902832,0.0,0.0,0.0,0.0,0.0,0.0,1.4168272018432617
rolling_rsum14_14_act_cyber_rus_ua_pastcov_lag-1,0.0,0.0,9.735799789428711,0.0,0.0,0.0,0.0,1.3908285413469588
ewm_expdecay7_com_ners_r5_pastcov_lag-14,0.0,0.0,9.636409759521484,0.0,0.0,0.0,0.0,1.3766299656459264
fin_ch_export_kyrgyzstan_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,9.554840087890625,1.3649771554129464
darts_enc_fc_cyc_dayofweek_sin_futcov_lag4,0.0,0.0,0.0,0.0,0.0,9.547829627990723,0.0,1.363975661141532
acled_other_ua_shelling_artillery_missile_attack_pastcov_lag-1,0.0,0.0,0.0,9.396530151367188,0.0,0.0,0.0,1.3423614501953125
rolling_rsum7_7_fin_ch_export_uzbekistan_pastcov_lag-14,0.0,0.0,9.184940338134766,0.0,0.0,0.0,0.0,1.3121343340192522
rolling_rsum14_14_fin_usd_rub_rate_pastcov_lag-14,0.0,0.0,9.183289527893066,0.0,0.0,0.0,0.0,1.3118985039847237
rolling_rmean28_28_com_ners_w6_pastcov_lag-7,0.0,0.0,0.0,0.0,9.170649528503418,0.0,0.0,1.3100927897862025
rolling_rmean28_28_com_ners_w3_pastcov_lag-14,0.0,8.915260314941406,0.0,0.0,0.0,0.0,0.0,1.273608616420201
env_ua_holiday_futcov_lag4,0.0,0.0,0.0,0.0,0.0,8.350600242614746,0.0,1.1929428918021066
act_drone_infra_ua_residential_intent_pastcov_lag-14,8.2675199508667,0.0,0.0,0.0,0.0,0.0,0.0,1.1810742786952428
rolling_rsum14_14_act_drone_infra_ua_energy_unintent_pastcov_lag-14,0.0,0.0,8.107870101928711,0.0,0.0,0.0,0.0,1.1582671574183874
rolling_rsum14_14_act_drone_infra_ua_energy_intent_pastcov_lag-1,0.0,0.0,7.904329776763916,0.0,0.0,0.0,0.0,1.1291899681091309
rolling_rmean28_28_act_drone_infra_ua_education_unintent_pastcov_lag-7,0.0,0.0,0.0,0.0,7.338630199432373,0.0,0.0,1.0483757427760534
darts_enc_fc_cyc_dayofweek_cos_futcov_lag2,7.337709903717041,0.0,0.0,0.0,0.0,0.0,0.0,1.0482442719595773
darts_enc_fc_cyc_week_cos_futcov_lag4,0.0,0.0,0.0,0.0,7.200550079345703,0.0,0.0,1.0286500113351005
acled_other_ua_disrupted_weapons_use_pastcov_lag-1,0.0,0.0,0.0,0.0,6.953770160675049,0.0,0.0,0.9933957372392926
rolling_rsum7_7_acled_other_ua_armed_clash_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,6.945809841156006,0.0,0.9922585487365723
env_rus_holiday_futcov_lag1,0.0,0.0,0.0,6.8488898277282715,0.0,0.0,0.0,0.9784128325326102
ewm_expdecay7_com_ners_w4_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,6.839710235595703,0.0,0.9771014622279576
ewm_expdecay7_act_drone_infra_ua_energy_unintent_pastcov_lag-14,0.0,0.0,0.0,6.81997013092041,0.0,0.0,0.0,0.9742814472743443
rolling_rmean28_28_act_cyber_rus_other_pastcov_lag-1,0.0,0.0,0.0,0.0,6.801849842071533,0.0,0.0,0.9716928345816476
ewm_expdecay7_fin_ch_export_russia_pastcov_lag-1,0.0,0.0,6.718299865722656,0.0,0.0,0.0,0.0,0.9597571236746651
rolling_rmean28_28_com_ners_r2_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,6.551139831542969,0.9358771187918526
act_cyber_rus_nato_pastcov_lag-14,0.0,0.0,0.0,0.0,5.944849967956543,0.0,0.0,0.849264281136649
darts_enc_fc_cyc_dayofyear_cos_futcov_lag6,0.0,0.0,0.0,5.899199962615967,0.0,0.0,0.0,0.8427428518022809
rolling_rmean28_28_act_cyber_ua_rus_pastcov_lag-7,0.0,0.0,5.644790172576904,0.0,0.0,0.0,0.0,0.8063985960824149
rolling_rmean7_7_acled_other_ua_shelling_artillery_missile_attack_pastcov_lag-14,0.0,0.0,0.0,0.0,5.577589988708496,0.0,0.0,0.7967985698154995
rolling_rmean28_28_act_drone_infra_ua_residential_unintent_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,5.1288299560546875,0.7326899937220982
com_ners_r1_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
com_aid_military_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
com_ners_r2_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_com_ners_w4_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_ewma14_com_verbal_conflict_bluesecondary_rus_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_expdecay7_fin_ch_export_belarus_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
com_ners_r3_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_expdecay7_act_cyber_nato_other_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_expdecay7_fin_ch_export_iran_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_expdecay7_act_cyber_nato_rus_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_total_damage_events_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_ua_specialmilitaryoperation_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum14_14_com_ners_r4_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_com_ners_w8_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean28_28_com_ners_r1_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_act_drone_strike_on_rus_in_rus_nofpv_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_act_ua_specialmilitaryoperation_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_act_total_daily_strike_events_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_ratio_ua_rus_armed_clash_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_act_total_damage_events_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean28_28_act_ua_specialmilitaryoperation_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_com_ners_w7_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean28_28_act_drone_infra_ua_residential_unintent_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_fin_ch_export_dprk_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_dist_to_nearest_ru_km_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_act_confirmed_launched_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_act_confirmed_destroyed_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_ewma14_fin_ch_export_uzbekistan_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_ewma14_act_drone_infra_ua_health_unintent_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_ewma14_fin_ch_export_belarus_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_com_ners_w5_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_act_cyber_ua_other_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_act_cyber_nato_rus_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_act_cyber_nato_other_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_act_cyber_other_nato_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_act_cyber_other_rus_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_act_cyber_other_ua_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_fin_ch_export_belarus_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean28_28_com_ners_w8_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_com_ners_w6_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fin_ch_export_russia_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fin_ch_export_tajikistan_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fin_ch_export_turkmenistan_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum14_14_com_ners_r3_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darts_enc_fc_cyc_month_sin_futcov_lag-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darts_enc_fc_cyc_month_cos_futcov_lag-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darts_enc_fc_cyc_week_sin_futcov_lag-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_com_aid_military_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean28_28_act_drone_infra_ua_health_unintent_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_fin_usd_uah_rate_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_com_diplo_rus_ua_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_ewma14_fin_ch_export_dprk_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum14_14_com_ners_r2_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
env_ua_holiday_futcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum14_14_com_ners_r1_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean28_28_act_drone_infra_ua_energy_unintent_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean28_28_act_drone_infra_ua_health_intent_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_fin_usd_rub_rate_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fin_ch_export_belarus_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fin_ch_export_dprk_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fin_ch_export_iran_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_expdecay7_com_ners_w1_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum14_14_com_ners_w4_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_expdecay7_com_ners_w3_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_drone_infra_ua_education_intent_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum14_14_com_ners_w3_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fin_ch_export_kazakhstan_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean28_28_act_ua_specialmilitaryoperation_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum14_14_com_ners_r8_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_expdecay7_act_drone_infra_ua_health_unintent_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_expdecay7_act_cyber_ua_other_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_expdecay7_com_ners_r3_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_expdecay7_com_ners_r4_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_drone_infra_ua_education_intent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum14_14_com_ners_r7_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_expdecay7_act_cyber_nato_rus_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_expdecay7_act_cyber_nato_other_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_expdecay7_com_ners_w1_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum14_14_com_ners_w1_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_drone_infra_ua_education_unintent_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_cyber_ua_other_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_drone_infra_ua_education_unintent_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_drone_infra_ua_energy_intent_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_drone_infra_ua_energy_unintent_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_expdecay7_fin_ch_export_dprk_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_expdecay7_act_cyber_nato_other_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum7_7_act_drone_infra_ua_residential_unintent_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum7_7_act_drone_infra_ua_health_unintent_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_cyber_other_ua_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_expdecay7_com_ners_w3_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_expdecay7_com_ners_w4_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_expdecay7_com_ners_w5_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dist_to_nearest_ru_km_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_cyber_rus_ua_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_cyber_rus_other_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_cyber_ua_rus_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_cyber_nato_rus_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_cyber_nato_other_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_cyber_other_rus_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum7_7_act_drone_infra_ua_health_intent_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_drone_infra_ua_residential_intent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_drone_infra_ua_residential_unintent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_drone_strike_on_rus_in_ua_nofpv_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
com_ners_w4_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
com_ners_w5_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dist_to_nearest_ru_km_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_cyber_rus_ua_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_cyber_rus_nato_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_cyber_rus_other_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_expdecay7_com_ners_w3_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_cyber_ua_other_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_drone_infra_ua_education_unintent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_drone_infra_ua_energy_intent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_dist_x_clash_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean28_28_com_ners_w2_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_com_ners_r7_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_com_ners_r8_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_com_ners_w1_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_com_ners_w2_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_com_ners_w3_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_cyber_ua_rus_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_expdecay7_com_ners_w4_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
com_ners_r7_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
com_ners_r8_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
com_ners_w1_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
com_ners_w2_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
com_ners_w3_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fin_ch_export_uzbekistan_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
com_aid_financial_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
com_aid_humanitarian_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum14_14_com_ners_r5_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_drone_infra_ua_health_unintent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
com_ners_w7_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
com_ners_w8_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum14_14_fin_ch_export_belarus_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_ewma14_act_cyber_nato_rus_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
com_ners_r4_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
com_ners_r5_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
com_ners_r6_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_drone_infra_ua_energy_unintent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum7_7_act_drone_infra_ua_education_unintent_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
act_drone_infra_ua_health_intent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
com_ners_w6_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_com_ners_r2_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_com_ners_r3_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_com_ners_r4_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_com_ners_r5_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum14_14_fin_ch_export_dprk_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_com_ners_r7_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_com_ners_r8_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_fin_ch_export_uzbekistan_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum7_7_com_ners_w8_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum7_7_act_ua_specialmilitaryoperation_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean28_28_com_ners_w4_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum7_7_com_ners_r3_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum7_7_com_ners_r4_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darts_enc_fc_cyc_month_cos_futcov_lag5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ewm_ewma14_fin_ch_export_dprk_pastcov_lag-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darts_enc_fc_cyc_dayofweek_cos_futcov_lag1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
env_ua_holiday_futcov_lag2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum7_7_com_ners_w3_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum7_7_com_ners_w4_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum7_7_com_ners_w5_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum7_7_com_ners_w6_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rsum7_7_com_ners_r2_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_act_confirmed_destroyed_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_rmean7_7_act_cyber_rus_ua_pastcov_lag-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
