Feature,h1_importance,h2_importance,h3_importance,h4_importance,h5_importance,h6_importance,h7_importance,mean_importance
ewm_expdecay7_dist_to_nearest_ru_km_pastcov_lag-14,0.6896219884448467,0.40538524283588795,0.5214033547777647,0.4696453111761892,0.37762776716529456,0.380290348266294,0.49490651043464956,0.4769829318715609
ewm_expdecay7_com_escalationsignal_redsecondary_ua_pastcov_lag-1,0.3069075362523,0.2862737922211331,0.8670486336987798,1.015627068094942,0.4532271551749236,0.13922937481150904,0.23612249181309974,0.47206229315238396
env_weather_wind_direction_10m_dominant_futcov_lag-1,0.631584949354785,0.7170863632108699,0.34533572650641753,0.4534586523762836,0.39218830635460733,0.5276793992937678,0.22619895200643259,0.470504621300452
env_weather_wind_gusts_10m_mean_futcov_lag4,0.7635841806112269,0.4217089336979057,0.5329059924037458,0.2901210867508455,0.8136507430669541,0.27899512986122005,0.16681132675978222,0.46682534187881153
ewm_ewma14_acled_other_rus_armed_clash_pastcov_lag-7,0.7580504636113123,0.3751401160042126,0.5769806974478543,0.637178032735052,0.22572436442616065,0.37060284971741136,0.32403370128359127,0.46681574646079926
ewm_ewma14_acled_other_ua_disrupted_weapons_use_pastcov_lag-14,0.5307822768628816,0.4443515158985513,0.5617585336090944,0.362978048989177,0.3615562799854862,0.4919455949101436,0.5104547260909288,0.46626099662089476
env_weather_wind_direction_10m_dominant_futcov_lag3,0.42743514001967,0.4392991117417882,0.7108702776668755,0.5847882375956174,0.2953457881217488,0.4706306905591516,0.3310991964467206,0.465638348878796
env_weather_wind_direction_10m_dominant_futcov_lag5,0.4105154330676678,0.5222084843706757,0.3890027908106576,0.4679414631858984,0.5945462826491864,0.5707043162275034,0.2568784797222735,0.4588281785762661
ewm_expdecay7_act_total_daily_strike_events_pastcov_lag-14,0.38376673420688406,0.24170918997196214,0.3061148265747181,0.3719978337946463,0.4299686402522963,0.6233150756604778,0.8442020073422152,0.45729632968617145
ewm_expdecay7_acled_other_ua_disrupted_weapons_use_pastcov_lag-1,0.6778934926433499,0.28708625003795596,0.663788555126048,0.528436639778886,0.5414558845968656,0.21659124160635831,0.27720854370855774,0.4560658010711459
ewm_ewma14_acled_other_rus_armed_clash_pastcov_lag-1,0.47208091387359186,0.4109165350860193,0.607577057326045,0.4863187703406509,0.5116755282489809,0.357496939216224,0.33845545264163895,0.4549315995333073
env_weather_wind_direction_10m_dominant_futcov_lag0,0.5237022752444432,0.32779474244715573,0.48441515080908887,0.47392165453480223,0.35528884401775307,0.6473333949199684,0.35225329528788374,0.45210133675158504
ewm_ewma14_acled_other_ua_disrupted_weapons_use_pastcov_lag-7,0.3096342265677273,0.2826104916770924,0.9485637415313972,0.588635874401906,0.38471726577761955,0.3123876615313233,0.33671440201930636,0.45189480907233887
env_weather_wind_speed_10m_mean_futcov_lag-2,0.28049731626753016,0.3542711701731329,0.12226865597178431,0.23882326877373763,0.5709407328915156,1.0202871861984097,0.5590675537763382,0.4494508405789212
com_escalationsignal_bluesecondary_rus_pastcov_lag-14,0.552795050369234,1.0897221345391024,0.32536190968431594,0.08332939150454426,0.2230640064686636,0.5579316486452197,0.2716894973243788,0.44341337693363697
ewm_ewma14_act_drone_infra_ua_health_intent_pastcov_lag-1,0.5470450229437843,0.40068977184366034,0.5078854432237515,0.6522958583909575,0.464042447800673,0.2525107523713472,0.2559676304304254,0.44006241814351416
ewm_expdecay7_com_escalationsignal_redsecondary_ua_pastcov_lag-7,0.3067504562205614,0.3327724010441337,0.1403923333177767,0.1803568458419546,0.19971210372413334,0.5716828615260492,1.3467303322715107,0.4397710477065885
env_weather_wind_speed_10m_mean_futcov_lag5,0.48549215704969584,0.3946937909808762,0.3697648899379564,0.5351523398719705,0.4010040913396678,0.7150320088134373,0.15733158358451213,0.4369244087968737
env_weather_wind_speed_10m_max_futcov_lag1,0.8653287988501269,0.30323500235413,0.23924847093132334,0.31381685941142995,0.39870566579450223,0.6225311252217847,0.31222013978770796,0.4364408660501436
ewm_ewma14_acled_other_rus_disrupted_weapons_use_pastcov_lag-1,0.18531218229811175,0.4824195912987613,0.49497532059851446,0.5552606337029584,0.3811496847476332,0.4561312875110054,0.495461886478956,0.4358157980908487
env_weather_wind_gusts_10m_mean_futcov_lag-2,0.3080490198926868,0.3718839212641131,0.7250408999398039,0.43297374795956894,0.3880032404206861,0.5763233084102845,0.23895484241689652,0.43446128290057706
ewm_expdecay7_act_total_daily_strike_events_pastcov_lag-1,0.21383311863353813,0.3902395933963212,0.815853105690769,0.30221120582165806,0.18465189596565829,0.9728869283749629,0.15154832778455204,0.4330320250953514
